epoch,train_loss,train_acc,valid_loss,valid_acc
0,2.2476757847489997,0.6780744428102726,0.5393421992659568,0.875
1,0.3494289869743716,0.916958932005883,0.29018667340278625,0.915
2,0.20357423612456177,0.9400384658898066,0.23166914464284977,0.9216666666666666
3,0.1510473917897895,0.9520873401968548,0.21504215809206167,0.93
4,0.1242543988175111,0.958988573368028,0.20737839837869007,0.9333333333333333
5,0.10336553111094157,0.9661160764792397,0.2183726679844161,0.9266666666666666
6,0.0863502914481525,0.9719425274352302,0.22365128531431158,0.9283333333333333
7,0.07007777418876776,0.9777689783912207,0.20996488062664867,0.93
8,0.058985502718254416,0.9821812422219708,0.21220960486680268,0.9366666666666666
9,0.04466734910435449,0.9869329109627786,0.26021396070718766,0.9233333333333333
10,0.04047815826109213,0.9880642606629709,0.24994977017243702,0.9333333333333333
11,0.032886091280032746,0.9899309876682882,0.2366729108306269,0.945
12,0.02722320089624342,0.9913451747935287,0.2829083275670807,0.93
13,0.021047260851322903,0.9937775766489422,0.28901392688664296,0.9366666666666666
14,0.017492235809156195,0.9950220613191537,0.2605537846684456,0.9366666666666666
15,0.017395119677138776,0.995135196289173,0.28993083847065765,0.935
16,0.01380460843958474,0.9956443036542595,0.2757965492395063,0.945
17,0.013611469349375774,0.9954746011992307,0.34165638908743856,0.9283333333333333
18,0.011277567479794528,0.9968322208394614,0.37283561105529467,0.9283333333333333
19,0.011103110748691612,0.9966625183844326,0.3401571521690736,0.9266666666666666
20,0.010109218648527483,0.9971150582645095,0.3994874502221743,0.9266666666666666
21,0.007814428688658418,0.9975675981445865,0.32899625969585033,0.9416666666666667
22,0.00662921295810117,0.9979635705396538,0.36405402158076566,0.9383333333333334
23,0.005755227430300988,0.9983029754497115,0.36969557860866187,0.935
24,0.007989580402053182,0.9974544631745672,0.3173648151413848,0.9466666666666667
